
Time,TrialNum,TriggerNum,Referencelandmark,Displaylandmark, GroundTruthDirection_x, GroundTruthDirection_y, GroundTruthDirection_z, EstDirection_x, EstDirection_y, EstDirection_z, Angle
4/25/2023 10:31:34 AM,,,,,,,,,,,
4/25/2023 10:31:47 AM,0,1,R1L2_Skyscraper1,R1L1_Bridge,0.8115365,0,0.583896,0.2874055,0,0.9571471,37.552
4/25/2023 10:31:53 AM,1,2,R1L2_Skyscraper1,R1L3_Church,-0.7019462,0,-0.7030208,0,0,1,135.044
4/25/2023 10:31:56 AM,2,3,R1L2_Skyscraper1,R1L4_GasStation,-0.9955959,0,0.0932885,-0.9580357,0,-0.2858128,21.965
4/25/2023 10:31:58 AM,3,4,R1L2_Skyscraper1,R1L5_BasketballCourt,-0.9955966,0,0.09328856,-0.7932118,0,0.604817,31.972
4/25/2023 10:32:00 AM,4,5,R1L2_Skyscraper1,R1L6_SkyScraper2,-0.578504,0,0.7943294,-0.671931,0,0.7158355,7.122
4/25/2023 10:32:02 AM,5,6,R1L2_Skyscraper1,R1L7_FoodMart,-0.4964687,0,0.8662087,-0.3928321,0,0.8947609,6.116
4/25/2023 10:32:06 AM,6,8,R1L4_GasStation,R1L1_Bridge,0.9869425,0,0.1608971,0.7035161,0,0.6944708,35.370
4/25/2023 10:32:07 AM,7,9,R1L4_GasStation,R1L2_Skyscraper1,0.9869424,0,0.1608971,0.9520096,0,0.2866382,7.497
4/25/2023 10:32:08 AM,8,10,R1L4_GasStation,R1L3_Church,0.3004634,0,-0.9432688,0.3249439,0,-0.945716,1.294
4/25/2023 10:32:09 AM,9,11,R1L4_GasStation,R1L5_BasketballCourt,0.3004629,0,-0.9432673,0.4215776,0,-0.9029409,7.359
4/25/2023 10:32:12 AM,10,12,R1L4_GasStation,R1L6_SkyScraper2,-0.1636816,0,0.9588423,0.4376026,0,0.8956938,35.726
4/25/2023 10:32:18 AM,11,13,R1L4_GasStation,R1L7_FoodMart,0.6988226,0,0.7134534,-0.4325019,0,0.8975984,70.133
4/25/2023 10:32:24 AM,12,15,R1L1_Bridge,R1L2_Skyscraper1,-0.8402365,0,0.5392967,-0.7022929,0,-0.7118449,78.081
4/25/2023 10:32:25 AM,13,16,R1L1_Bridge,R1L3_Church,-0.7107118,0,-0.6984035,-0.8376835,0,-0.5201445,12.662
4/25/2023 10:32:27 AM,14,17,R1L1_Bridge,R1L4_GasStation,-0.9943091,0,-0.1062728,-0.9966108,0,-0.08154601,1.423
4/25/2023 10:32:29 AM,15,18,R1L1_Bridge,R1L5_BasketballCourt,-0.9943092,0,-0.1062729,-0.9930594,0,0.1176079,12.855
4/25/2023 10:32:31 AM,16,19,R1L1_Bridge,R1L6_SkyScraper2,-0.7054968,0,0.6837379,-0.9079609,0,0.4146165,19.559
4/25/2023 10:32:32 AM,17,20,R1L1_Bridge,R1L7_FoodMart,-0.8402354,0,0.5392959,-0.776685,0,0.6276413,6.248
4/25/2023 10:32:39 AM,18,22,R1L3_Church,R1L1_Bridge,0.8190196,0,0.5736955,0.599294,0,0.7996827,18.142
4/25/2023 10:32:40 AM,19,23,R1L3_Church,R1L2_Skyscraper1,0.8190199,0,0.5736957,0.8776228,0,0.4788393,6.393
4/25/2023 10:32:42 AM,20,24,R1L3_Church,R1L4_GasStation,-0.7468717,0,0.6648231,-0.9701208,0,0.242209,27.655
4/25/2023 10:32:44 AM,21,25,R1L3_Church,R1L5_BasketballCourt,-0.7468702,0,0.6648217,-0.7959777,0,0.6042907,4.469
