
Start Time: ,4/25/2023 10:28:25 AM
Exploration Start Time: ,4/25/2023 10:28:33 AM
Time,HeadRotationAngles_x,HeadRotationAngles_y,HeadRotationAngles_z,
4/25/2023 10:28:33 AM,11.82144,350.5537,1.982921
4/25/2023 10:28:33 AM,11.75486,350.4993,1.97187
4/25/2023 10:28:33 AM,11.68631,350.4528,1.965062
4/25/2023 10:28:33 AM,11.65925,350.4342,1.961709
4/25/2023 10:28:33 AM,11.60332,350.4081,1.959862
4/25/2023 10:28:33 AM,11.54733,350.3916,1.951987
4/25/2023 10:28:33 AM,11.47798,350.3807,1.94189
4/25/2023 10:28:33 AM,11.44103,350.3889,1.941817
4/25/2023 10:28:33 AM,11.36164,350.4023,1.94526
4/25/2023 10:28:33 AM,11.26663,350.416,1.962482
4/25/2023 10:28:33 AM,11.14113,350.4465,1.997254
4/25/2023 10:28:33 AM,11.01297,350.4746,2.023731
4/25/2023 10:28:33 AM,10.94731,350.4798,2.033855
4/25/2023 10:28:33 AM,10.79948,350.4839,2.064283
4/25/2023 10:28:33 AM,10.67603,350.4694,2.12885
4/25/2023 10:28:33 AM,10.5756,350.4394,2.205257
4/25/2023 10:28:33 AM,10.48587,350.384,2.283459
4/25/2023 10:28:33 AM,10.43478,350.3521,2.316939
4/25/2023 10:28:33 AM,10.31871,350.2638,2.358178
4/25/2023 10:28:33 AM,10.184,350.1546,2.422103
4/25/2023 10:28:33 AM,10.05094,350.0051,2.509516
4/25/2023 10:28:33 AM,9.936318,349.7624,2.627698
4/25/2023 10:28:33 AM,9.8987,349.6358,2.677527
4/25/2023 10:28:33 AM,9.812271,349.2815,2.780064
4/25/2023 10:28:33 AM,9.730093,348.8515,2.853222
4/25/2023 10:28:33 AM,9.674365,348.3034,2.939377
4/25/2023 10:28:33 AM,9.630664,347.6954,3.04564
4/25/2023 10:28:33 AM,9.607772,347.3142,3.119364
4/25/2023 10:28:33 AM,9.575478,346.5569,3.274765
