
Time,TrialNum,TriggerNum,Referencelandmark,Displaylandmark, GroundTruthDirection_x, GroundTruthDirection_y, GroundTruthDirection_z, EstDirection_x, EstDirection_y, EstDirection_z, Angle
10/13/2023 3:45:06 PM,30,36,R1L4_GasStation,R1L1_Bridge,0.9869396,0,0.1608966,0.9907141,0,-0.0581248,12.617
10/13/2023 3:45:08 PM,31,37,R1L4_GasStation,R1L2_Skyscraper1,0.9869415,0,0.160897,0.8979435,0,-0.4153467,34.082
10/13/2023 3:45:09 PM,32,38,R1L4_GasStation,R1L3_Church,0.3004576,0,-0.9432505,0.3537598,0,-0.9313378,3.130
10/13/2023 3:45:16 PM,33,39,R1L4_GasStation,R1L5_BasketballCourt,0.3004564,0,-0.9432468,-0.5335245,0,0.8457354,165.423
10/13/2023 3:45:17 PM,34,40,R1L4_GasStation,R1L6_SkyScraper2,-0.1636782,0,0.9588226,-0.2051237,0,0.9765589,2.175
10/13/2023 3:45:19 PM,35,41,R1L4_GasStation,R1L7_FoodMart,0.6988158,0,0.7134465,0.4258564,0,0.904265,19.189
10/13/2023 3:45:49 PM,36,43,R1L3_Church,R1L1_Bridge,0.819018,0,0.5736944,0.7380493,0,0.6441088,6.102
10/13/2023 3:45:50 PM,37,44,R1L3_Church,R1L2_Skyscraper1,0.8190179,0,0.5736943,0.9240497,0,0.3695749,13.211
10/13/2023 3:45:56 PM,38,45,R1L3_Church,R1L4_GasStation,-0.7468669,0,0.6648187,-0.8972277,0,0.4354381,15.786
10/13/2023 3:45:58 PM,39,46,R1L3_Church,R1L5_BasketballCourt,-0.7468672,0,0.664819,-0.6990145,0,0.7136747,3.921
10/13/2023 3:46:02 PM,40,47,R1L3_Church,R1L6_SkyScraper2,-0.3111455,0,0.9334365,-0.5670462,0,0.8232148,16.125
10/13/2023 3:46:06 PM,41,48,R1L3_Church,R1L7_FoodMart,0.1635924,0,0.9856713,0.2283791,0,0.9728466,3.788
Time,TrialNum,TriggerNum,Referencelandmark,Displaylandmark, GroundTruthDirection_x, GroundTruthDirection_y, GroundTruthDirection_z, EstDirection_x, EstDirection_y, EstDirection_z, Angle
10/13/2023 3:46:27 PM,,,,,,,,,,,
10/13/2023 3:47:12 PM,0,1,R1L7_FoodMart,R1L1_Bridge,0.9124683,0,-0.4089977,0.7151533,0,-0.6968461,20.114
10/13/2023 3:47:14 PM,1,2,R1L7_FoodMart,R1L2_Skyscraper1,0.9124622,0,-0.408995,0.5451803,0,-0.8380783,32.812
10/13/2023 3:47:16 PM,2,3,R1L7_FoodMart,R1L3_Church,-0.1691137,0,-0.9821013,-0.2229445,0,-0.9746643,3.114
10/13/2023 3:47:18 PM,3,4,R1L7_FoodMart,R1L4_GasStation,-0.7322556,0,-0.6809037,-0.9486837,0,-0.313201,24.649
10/13/2023 3:47:19 PM,4,5,R1L7_FoodMart,R1L5_BasketballCourt,-0.7322559,0,-0.6809041,-0.994508,0,0.05554055,46.115
10/13/2023 3:47:21 PM,5,6,R1L7_FoodMart,R1L6_SkyScraper2,-0.5676202,0,0.768433,-0.4565987,0,0.8863828,9.198
10/13/2023 3:47:31 PM,6,8,R1L5_BasketballCourt,R1L1_Bridge,0.9959142,0,-0.09019,0.9723331,0,-0.1980115,6.336
10/13/2023 3:47:32 PM,7,9,R1L5_BasketballCourt,R1L2_Skyscraper1,0.995914,0,-0.09018999,0.7662193,0,-0.6179531,33.711
10/13/2023 3:47:35 PM,8,10,R1L5_BasketballCourt,R1L3_Church,0.7332059,0,-0.6768757,0.4611404,0,-0.872557,19.432
10/13/2023 3:47:39 PM,9,11,R1L5_BasketballCourt,R1L4_GasStation,0.9215938,0,-0.3880085,0.8742648,0,-0.4837576,6.125
10/13/2023 3:47:40 PM,10,12,R1L5_BasketballCourt,R1L6_SkyScraper2,0.5271395,0,0.8067941,0.876236,0,-0.4777952,85.443
10/13/2023 3:47:40 PM,11,13,R1L5_BasketballCourt,R1L7_FoodMart,0.9951475,0,0.09481516,0.8633114,0,-0.4993539,35.488
10/13/2023 3:48:13 PM,12,15,R1L6_SkyScraper2,R1L1_Bridge,0.8460437,0,-0.5330887,-0.0699546,0,-0.9960832,61.802
10/13/2023 3:48:17 PM,13,16,R1L6_SkyScraper2,R1L2_Skyscraper1,0.8460436,0,-0.5330886,0.8148518,0,-0.5791804,3.190
10/13/2023 3:48:18 PM,14,17,R1L6_SkyScraper2,R1L3_Church,0.3175425,0,-0.9468362,0.508929,0,-0.8590893,12.103
10/13/2023 3:48:23 PM,15,18,R1L6_SkyScraper2,R1L4_GasStation,0.2536344,0,-0.9672673,-0.06140791,0,-0.9978254,18.215
10/13/2023 3:48:24 PM,16,19,R1L6_SkyScraper2,R1L5_BasketballCourt,0.2536344,0,-0.9672675,-0.2635414,0,-0.9645957,29.974
10/13/2023 3:48:30 PM,17,20,R1L6_SkyScraper2,R1L7_FoodMart,0.807048,0,-0.5895427,0.97063,0,-0.2395057,22.287
10/13/2023 3:48:37 PM,18,22,R1L1_Bridge,R1L2_Skyscraper1,-0.8401822,0,0.5392618,-0.9200039,0,-0.391888,55.766
10/13/2023 3:48:38 PM,19,23,R1L1_Bridge,R1L3_Church,-0.7106792,0,-0.6983714,-0.9646122,0,-0.2635514,29.218
10/13/2023 3:48:39 PM,20,24,R1L1_Bridge,R1L4_GasStation,-0.9943047,0,-0.1062724,-0.9879681,0,-0.1474373,2.387
10/13/2023 3:48:41 PM,21,25,R1L1_Bridge,R1L5_BasketballCourt,-0.9943045,0,-0.1062724,-0.9380726,0,0.3449777,26.292
10/13/2023 3:48:42 PM,22,26,R1L1_Bridge,R1L6_SkyScraper2,-0.7054486,0,0.6836911,-0.7163246,0,0.6970807,0.119
10/13/2023 3:48:47 PM,23,27,R1L1_Bridge,R1L7_FoodMart,-0.8401864,0,0.5392645,-0.5631346,0,0.8260784,23.024
